Season,Name,Team,W,L,G,IP,K9,BB9,HR9,BABIP,LOB,GB,HRFB,ERA,FIP,xFIP,ID,release_pos_x,release_pos_z,release_pos_y,release_speed,pfx_x,pfx_z,release_spin_rate,spin_axis,n_pitches
2019,Héctor Rondón,HOU,0,0,4,1.1,6.75,6.75,0.0,0.5,0.75,0.1669999999999999,0.0,6.75,3.96,5.46,444468,0.18057640576635686,0.09623435750995721,0.2902878497319942,4.838065795270322,0.7128585686056025,0.6194254103583388,210.91724899198135,66.22838106095915,4.0
2019,Julio Teheran,ATL,0,1,2,1.2,10.8,5.4,0.0,0.25,0.5,0.25,0.0,5.4,2.61,5.0,527054,0.16874540522729692,0.14213832801959414,0.27535590828658807,4.674480381757015,0.690257627497744,0.4182849153884648,283.13981347371606,51.7328150935355,5.0
2022,Andrés Muñoz,SEA,1,0,5,5.2,14.29,4.76,1.59,0.385,0.789,0.429,0.3329999999999999,4.76,3.82,2.31,662253,0.4246294992310099,0.15708008216805713,0.22230804836397208,5.943420884307684,0.6865841033665817,0.3792940516742619,120.02983116498903,53.495234502328366,3.0
2019,Dallas Keuchel,ATL,0,0,2,8.0,4.5,4.5,3.38,0.25,1.0,0.615,0.429,4.5,8.59,5.45,572971,0.2029290207156138,0.13718694724926725,0.2739680259025134,4.023801584089374,0.7057611521439545,0.30729909589067256,218.16321508536657,58.17982810750373,5.0
2017,Alan Busenitz,MIN,0,0,1,0.1,0.0,27.0,0.0,0.0,1.0,0.0,0.0,0.0,12.16,17.49,641427,0.21269867270131737,0.18660093152436036,0.2544935704853028,5.805772660911684,0.6589933305954416,0.9901764665275145,164.59312889769524,75.88975449630082,4.0
2018,Joakim Soria,MIL,1,0,7,4.2,15.43,5.79,0.0,0.455,0.5,0.182,0.0,7.71,1.66,3.43,465657,0.40557771692223404,0.3237928824207312,0.21631379192468558,7.064508439321497,0.7228742468539852,0.8698510848108925,457.7950092151003,59.33676507462918,5.0
2024,Cionel Pérez,BAL,0,1,1,0.1,27.0,0.0,0.0,1.0,0.5,0.5,0.0,27.0,-2.83,1.7,672335,0.1534617058110025,0.08393880723189047,0.12810032652516012,6.472735000637764,1.065966258875761,0.7367902110026964,230.60816846858904,87.37092105754843,4.0
2024,Eli Morgan,CLE,0,0,6,4.0,13.5,4.5,0.0,0.222,0.5,0.222,0.0,2.25,1.67,3.56,669212,0.18231157598988093,0.10875415109446125,0.21115678294221196,5.265936355797932,0.6647264588008212,0.5956831087860988,138.46865340089133,45.34785004583976,3.0
2021,Hirokazu Sawamura,BOS,0,0,3,2.0,9.0,9.0,0.0,0.333,0.8,0.1669999999999999,0.0,4.5,5.67,6.55,617228,0.17427880628320697,0.1066209396094263,0.1611090757673985,3.6193631137003464,0.44874248138748124,0.5353540774485042,425.8611085730617,37.71504763322041,3.0
2024,Michael Wacha,KCR,0,1,2,8.2,5.19,4.15,1.04,0.321,0.7140000000000001,0.345,0.111,5.19,4.9,4.97,608379,0.1600280679976677,0.13658321476124138,0.14284972084236996,6.468344949496999,0.6868118478586556,0.7524091801512297,305.8136950386058,61.71144408532797,6.0
