Season,Name,Team,W,L,G,IP,K9,BB9,HR9,BABIP,LOB,GB,HRFB,ERA,FIP,xFIP,ID,release_pos_x,release_pos_z,release_pos_y,release_speed,pfx_x,pfx_z,release_spin_rate,spin_axis,n_pitches
2022,Steven Wilson,SDP,0,0,4,3.2,9.82,7.36,2.45,0.111,0.87,0.3329999999999999,0.1669999999999999,4.91,7.75,6.63,621051,-1.766304347826087,5.504302059496568,53.716384439359274,89.06384439359267,-0.03359267734553776,0.9078604118993135,2481.6827033218788,155.33676975945016,4.0
2017,Dellin Betances,NYY,0,1,5,4.0,13.5,11.25,0.0,0.25,0.7140000000000001,0.75,0.0,4.5,3.91,4.35,476454,-1.2043065693430657,6.312308394160584,54.32098540145986,90.93330291970803,0.2728558394160584,0.45291970802919707,2626.4761467889907,122.9051094890511,3.0
2017,Tyler Anderson,COL,0,0,1,1.0,9.0,0.0,9.0,0.333,0.0,0.5,0.5,18.0,14.16,4.72,542881,1.483342857142857,6.292478571428571,54.52931428571428,88.10171428571428,0.6540571428571428,1.3209642857142856,2149.3686471009305,155.35071428571428,5.0
2021,Huascar Ynoa,ATL,0,0,1,1.0,18.0,9.0,9.0,0.5,0.625,0.3329999999999999,0.5,18.0,15.17,5.7,660623,-1.1630499325236168,6.377523616734143,54.404406207827265,90.43063427800271,-0.29140350877192983,0.518812415654521,2256.523616734143,133.93859649122808,4.0
2021,Liam Hendriks,CHW,0,0,3,3.0,18.0,3.0,3.0,0.4,0.385,0.3329999999999999,0.25,9.0,4.5,2.52,521230,-1.6451177536231885,5.913605072463768,53.66117753623189,94.68478260869566,-0.33484601449275364,1.0452264492753625,2330.8378623188405,178.4076086956522,4.0
2024,Ryan Brasier,LAD,1,1,8,9.0,7.0,3.0,4.0,0.182,1.0,0.2689999999999999,0.3329999999999999,5.0,8.39,4.63,518489,-1.4332620320855614,5.786283422459894,53.667834224598934,90.1403743315508,-0.18975935828877005,0.7094919786096258,2317.6898395721923,172.06417112299465,4.0
2017,José Berríos,MIN,0,1,1,3.0,12.0,0.0,3.0,0.444,0.556,0.2,0.2,9.0,4.82,3.46,621244,-3.14158357771261,5.512677000418936,54.17521994134897,89.05337243401759,-0.3658692919983243,0.8108755760368663,2213.3126571668063,179.86426476749057,4.0
2018,Liam Hendriks,OAK,0,1,1,1.0,9.0,9.0,9.0,0.0,0.0,0.0,0.5,18.0,17.16,7.46,521230,-2.042393736017897,6.0598881431767335,54.010939597315435,91.9592841163311,-0.48501118568232665,1.0842505592841163,2190.7762863534676,189.85682326621924,5.0
2021,Jarlín García,SFG,0,0,2,1.1,6.75,6.75,6.75,0.2,0.625,0.5,0.5,6.75,13.67,6.57,606424,1.5992814371257484,5.876626746506986,54.04901197604791,88.47325349301397,0.8760079840319361,0.7336626746506986,2221.913617886179,160.67073170731706,4.0
2023,Sonny Gray,MIN,1,1,2,9.0,12.0,3.0,2.0,0.423,0.833,0.385,0.182,4.0,4.48,3.61,543243,-0.9136799148332151,5.51278211497516,54.00487934705465,87.8403477643719,0.30180269694819023,0.14110361958836054,2544.3434016540814,128.1359223300971,7.0
2018,Craig Kimbrel,BOS,0,0,9,10.2,8.44,6.75,1.69,0.25,0.741,0.3329999999999999,0.125,5.91,6.54,6.58,518886,-2.8165346534653466,4.991422142214222,54.28870387038704,93.36048604860486,-0.19264626462646264,0.6041044104410441,2434.015301530153,154.7884788478848,3.0
2023,Chris Stratton,TEX,0,0,4,4.0,6.75,4.5,2.25,0.25,0.435,0.25,0.2,9.0,6.51,5.32,608717,-1.8450405305821664,5.851901252763448,53.861208548268245,89.1584377302874,0.11869565217391304,0.6230950626381724,2708.022123893805,157.3746312684366,6.0
2023,Brock Burke,TEX,0,0,2,0.2,0.0,13.5,0.0,0.667,0.0,0.1669999999999999,0.0,67.5,7.76,10.24,656271,1.8308424507658645,6.115328227571116,53.450437636761485,92.50776805251641,0.6169037199124727,1.031477024070022,2192.9835345773877,145.82546652030734,4.0
2024,Luis Gil,NYY,0,0,2,8.0,4.5,5.63,2.25,0.24,0.6859999999999999,0.231,0.125,6.75,7.29,7.07,661563,-2.8629466966966968,5.667837837837838,53.752428678678676,92.97075825825826,-0.4237312312312312,0.9569782282282282,2275.157994682871,186.28826433725789,4.0
2021,Darwinzon Hernández,BOS,0,0,2,1.1,20.25,6.75,13.5,0.0,1.0,0.3329999999999999,1.0,13.5,20.42,3.57,650382,2.7670424403183023,5.2140981432360745,53.731896551724134,91.67957559681697,0.11562334217506633,0.774602122015915,2395.1653225806454,185.997311827957,4.0
2022,Brad Hand,PHI,2,0,7,5.2,6.35,1.59,1.59,0.278,0.758,0.421,0.111,4.76,5.05,5.11,543272,2.361580882352941,6.344828431372549,54.877916666666664,85.60968137254902,-0.19801470588235295,0.3617279411764706,2303.341911764706,227.24264705882354,3.0
2021,Anthony DeSclafani,SFG,0,1,1,1.2,10.8,0.0,0.0,0.625,0.6,0.375,0.0,10.8,0.77,3.95,543101,-1.7770484753713838,5.593561376075058,53.933315089914004,90.35629397967162,-0.42982017200938233,0.6787920250195465,2111.866719242902,188.20504731861197,5.0
2024,Aaron Nola,PHI,0,1,1,5.0,14.4,3.6,3.6,0.3,0.7140000000000001,0.083,0.286,7.2,6.37,3.28,605400,-1.8098996550642836,5.024550015678897,53.57437754782063,86.77729695829413,-0.31456255879586076,0.30488554405769835,2317.2558795860773,172.28943242395735,5.0
2017,Jose Quintana,CHC,0,1,4,13.1,8.1,3.37,0.67,0.256,0.479,0.525,0.071,5.4,3.46,4.35,500779,1.9711924290220821,5.843135646687697,54.0873596214511,87.34602523659306,0.1876309148264984,0.9109842271293376,2011.0865718799369,192.67350157728706,5.0
2023,Colin Poche,TBR,0,0,1,1.0,18.0,0.0,0.0,0.75,0.3329999999999999,0.0,0.0,18.0,-0.74,0.91,621363,1.2271521035598705,6.321574973031284,53.356548004314995,89.72060409924488,-0.21308522114347359,1.2130744336569579,2318.499460625674,200.72815533980582,2.0
2017,Brandon McCarthy,LAD,0,1,1,1.0,0.0,0.0,9.0,0.25,0.0,0.4,0.5,18.0,16.16,6.72,435221,-1.3196044413601664,6.438029146426094,54.727460097154754,89.68140180430257,-0.14028452463566968,0.8137543372657876,2330.131284916201,171.84663428174878,6.0
2023,Orion Kerkering,PHI,0,0,7,5.1,8.44,5.06,0.0,0.389,0.8,0.3329999999999999,0.0,3.38,3.07,5.24,689147,-1.4863333333333335,5.6155,54.400333333333336,87.81333333333333,1.1631666666666665,0.012500000000000013,2877.8333333333335,78.8,3.0
2022,Ryan Helsley,STL,0,1,1,1.0,18.0,18.0,0.0,0.5,0.0,0.0,0.0,36.0,8.11,9.59,664854,-0.45054054054054055,6.029864864864864,53.85106029106029,94.25155925155926,0.041975051975051976,0.8266735966735966,2566.966527196653,166.01569037656904,4.0
2023,Ryne Stanek,HOU,1,0,4,4.0,2.25,0.0,2.25,0.231,0.556,0.429,0.1669999999999999,6.75,6.76,5.99,592773,-0.6950694444444444,6.407824074074074,54.51466435185185,94.84571759259259,-0.6555787037037036,1.0407870370370371,2139.4772462077012,190.36289381563594,3.0
2018,Eduardo Rodriguez,BOS,0,0,7,10.0,9.9,4.5,1.8,0.174,0.5429999999999999,0.542,0.222,6.3,5.36,4.25,593958,1.78853869433636,5.668984003458712,54.669943795936014,90.40328577604842,0.7961305663640295,0.8383484651967141,2181.029501084599,145.93212278426287,5.0
2024,Joey Cantillo,CLE,0,0,3,2.1,11.57,15.43,0.0,0.0,0.75,0.3329999999999999,0.0,3.86,5.74,7.03,676282,0.26028129395218,5.949901547116737,53.09838255977496,84.99845288326301,0.2669338959212377,0.7493389592123769,1917.070323488045,188.63150492264415,4.0
2024,Josh Hader,HOU,0,0,2,2.1,0.0,7.71,0.0,0.4,0.833,0.222,0.0,3.86,5.74,8.33,623352,3.0611492281303603,5.7063893653516296,53.76571183533448,93.13104631217838,0.40681818181818186,1.2177101200686105,2306.319167389419,169.99826539462273,4.0
2024,Jake Cousins,NYY,0,1,6,5.0,12.6,7.2,0.0,0.429,0.545,0.429,0.0,9.0,3.37,4.58,664776,-3.1727329192546585,5.673788819875776,53.50228260869565,86.5225155279503,0.24742236024844722,0.23992236024844718,2531.3447204968943,114.6863354037267,3.0
2024,Edgardo Henriquez,LAD,0,0,3,5.0,5.4,5.4,3.6,0.333,0.8540000000000001,0.3,0.2,7.2,8.97,6.79,683618,-1.3952542372881356,6.056610169491525,53.92915254237288,95.40847457627119,-0.025593220338983053,0.6750847457627118,2472.593220338983,171.76271186440678,2.0
2021,Jake Odorizzi,HOU,0,0,2,6.1,14.21,0.0,2.84,0.375,0.769,0.389,0.25,5.68,4.12,2.24,543606,-1.1959556036816459,5.918484028153763,54.42644829453167,88.32739577693557,-0.6308554412560909,0.9554466702761235,1910.6021739130435,200.81141304347827,6.0
2019,Clayton Kershaw,LAD,0,1,2,6.1,7.11,1.42,2.84,0.3,0.732,0.368,0.2,7.11,7.16,6.2,477132,1.3924621359223301,6.358236893203883,54.53118058252427,86.17197204968944,-0.24323883495145632,0.7497320388349514,2546.566000783392,218.25242718446603,4.0
2018,Lance Lynn,NYY,0,0,2,2.1,7.71,7.71,0.0,0.375,0.4,0.75,0.0,11.57,4.02,4.02,458681,-2.2104601226993865,5.669362644853442,54.40825835037491,91.13122017723245,-0.44625426039536464,0.6561145194274028,2314.78024606972,192.50068166325835,5.0
2019,Randy Dobnak,MIN,0,1,1,2.0,0.0,9.0,0.0,0.545,0.5,0.545,0.0,18.0,6.21,7.21,677976,-1.8092974238875879,5.45208430913349,54.89784543325527,89.38992974238876,-0.7404215456674473,0.18484777517564405,2043.2839805825242,199.92037470725995,4.0
2024,José Ruiz,PHI,0,0,2,1.1,0.0,0.0,6.75,0.5,1.0,0.286,1.0,6.75,12.92,4.3,614179,-1.2103353293413173,6.280083832335329,54.44081437125749,91.69293413173654,-0.40849101796407183,0.5922754491017964,2194.5709001233045,136.70283600493218,5.0
2021,Garrett Crochet,CHW,0,0,3,2.1,15.43,3.86,0.0,0.714,1.0,0.7140000000000001,0.0,0.0,1.03,1.78,676979,1.6146775956284154,6.460513661202186,53.54004371584699,93.08448087431694,0.056841530054644804,1.056295081967213,2294.8765027322406,192.87431693989072,4.0
2023,Devin Williams,MIL,0,0,1,0.2,13.5,40.5,0.0,1.0,0.5,0.0,0.0,27.0,13.76,16.24,642207,-2.110242616033755,5.292911392405063,53.010854430379744,88.08364978902954,-1.3088607594936708,0.48578059071729957,2533.20696937698,252.05174234424499,3.0
2021,Julio Urías,LAD,1,1,4,15.0,9.0,1.8,2.4,0.302,0.764,0.213,0.143,5.4,5.24,5.06,628711,1.59683776022972,6.088456568557071,54.879246231155776,88.4697056712132,-0.0875699928212491,0.7771464465183059,2530.9199569274947,199.8259152907394,4.0
2024,Gavin Williams,CLE,0,0,1,2.1,15.43,0.0,7.71,0.25,0.0,0.5,0.667,11.57,10.88,1.68,668909,-2.936257309941521,5.862529239766082,53.317295321637424,91.32156432748538,-0.3460745614035088,0.5727704678362573,2313.5475146198833,176.0299707602339,6.0
2024,Nestor Cortes,NYY,0,0,2,2.0,4.5,4.5,4.5,0.0,0.0,0.3329999999999999,0.3329999999999999,9.0,10.17,5.93,641482,1.2366549666549667,5.719631449631449,54.6585257985258,87.64640224640225,-0.00302913302913303,0.9804703404703405,2293.216567216567,182.47104247104247,6.0
2022,Blake Snell,SDP,2,0,3,13.2,11.2,5.93,0.66,0.361,0.741,0.243,0.059,4.61,3.55,4.44,605483,2.0876078598889363,6.586270824434002,53.75558735583084,91.52195642887655,0.06399401964972234,0.887159333618112,2375.7465811965812,188.68333333333334,4.0
2021,Shane Baz,TBR,0,0,1,2.1,7.71,3.86,3.86,0.556,0.7140000000000001,0.5,0.5,11.57,8.31,4.25,669358,-1.5265656565656565,5.613636363636363,53.83313131313131,91.63181818181818,-0.34252525252525257,0.6778282828282829,2443.570707070707,168.72222222222223,4.0
2018,Corey Kluber,CLE,0,1,1,4.2,3.86,3.86,5.79,0.214,1.0,0.412,0.375,7.71,13.23,7.71,446372,-2.132893368010403,5.099382314694409,54.56239271781535,88.66212613784135,-0.16723992197659296,0.5072171651495448,2418.927086770043,179.33257477243174,5.0
2021,Alex Reyes,STL,0,0,1,0.0,0.0,0.0,9.0,0.0,1.0,0.0,1.0,9.0,16.17,4.93,621052,-1.159759807846277,6.142009607686149,54.4881745396317,91.74499599679744,-0.19763010408326662,0.6752121697357887,2368.911361804996,156.8436744560838,5.0
2021,Drew Rasmussen,TBR,0,0,1,2.0,4.5,0.0,4.5,0.556,0.652,0.3,0.25,13.5,8.67,5.7,656876,-1.0609068219633944,6.058036605657239,53.977970049916806,93.27678868552412,-0.16172212978369382,0.8715973377703827,2491.4750415973376,153.93843594009982,7.0
2024,Jason Foley,DET,0,0,1,0.1,0.0,0.0,0.0,0.75,0.667,0.667,0.0,27.0,3.17,7.7,671345,-1.7509944751381217,5.690729281767956,53.860232044198895,94.03425414364641,-0.850828729281768,0.41620994475138123,2087.6813559322036,202.4858757062147,4.0
2024,Clarke Schmidt,NYY,0,1,3,12.0,6.75,5.25,1.5,0.257,0.741,0.4589999999999999,0.143,5.25,5.83,5.43,657376,-1.4834731774415404,5.640742778541953,54.341299862448416,89.38968363136176,0.38262035763411284,0.3106808803301238,2820.3555708390645,146.6685006877579,6.0
2022,Jameson Taillon,NYY,0,1,2,4.1,0.0,6.23,0.0,0.35,0.7,0.3,0.0,6.23,5.19,9.29,592791,-1.42655,6.092385714285714,53.92950714285714,89.75928571428571,-0.15720257234726687,0.7949339049660593,2424.984631879914,172.32308791994282,7.0
2018,Fernando Rodney,OAK,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,18.0,3.16,3.16,407845,-2.3834849785407726,6.091536480686695,54.55105579399142,90.77991416309014,-1.019107296137339,1.0520686695278971,1970.5802575107296,224.02231759656652,4.0
2024,Carlos Rodón,NYY,1,2,4,17.2,12.74,0.51,2.55,0.364,0.733,0.204,0.217,5.6,4.19,2.47,607074,2.049603481624758,6.32589297227595,54.408162475822046,90.60309477756286,0.3103030303030303,0.7005609284332688,2378.0831721470017,191.67537072856223,6.0
2024,Ty Madden,DET,0,0,1,0.2,13.5,40.5,0.0,0.5,0.5,0.0,0.0,27.0,13.67,15.93,680744,-2.526302729528536,5.750620347394541,54.34923076923077,89.5074441687345,-0.3341935483870968,0.7127543424317618,2220.8138957816377,181.23821339950373,6.0
2017,Gio González,WSN,0,0,2,8.0,12.38,6.75,2.25,0.25,0.652,0.353,0.3329999999999999,6.75,5.91,3.99,461829,1.9920756402620607,5.539916617033949,54.40216497915426,84.7745086360929,0.5133472304943418,0.6112090530077428,2232.213285671731,179.77665276950566,4.0
2021,Tucker Davidson,ATL,0,0,1,2.0,4.5,13.5,0.0,0.286,0.2,0.286,0.0,9.0,6.67,10.2,656353,1.2200330033003302,6.338118811881189,54.38303630363037,89.12508250825083,-0.09280528052805281,0.6548184818481848,2153.0726072607263,213.67326732673268,4.0
2022,Anthony Bass,TOR,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,27.0,3.11,4.59,542914,-1.516419878296146,5.841551724137932,54.10106490872211,90.1053752535497,-0.21317444219066936,0.4523630831643002,2093.336382113821,142.9237804878049,4.0
2018,Alex Wood,LAD,1,1,9,6.2,12.15,5.4,4.05,0.333,1.0,0.471,0.5,5.4,8.56,4.2,622072,2.025251739664347,5.6267089643880475,54.43553008595988,85.96610724519034,0.6683176422431437,0.5595579205894392,1893.8136288998357,169.8370855505526,4.0
2018,Ryan Madson,LAD,2,0,11,8.2,8.31,3.12,1.04,0.308,0.943,0.37,0.1,2.08,3.85,4.26,425492,-1.7392436974789915,6.443325330132053,54.34050420168067,91.67490996398558,-0.9563865546218487,0.7404561824729892,2148.1704681872748,203.92557022809123,5.0
2023,Michael Tonkin,ATL,0,0,1,0.2,13.5,0.0,0.0,0.667,1.0,0.3329999999999999,0.0,0.0,0.26,5.22,543859,-3.6401247077162897,5.316204208885424,54.24231488698363,89.42517537022603,-0.5041309431021044,0.4533904910366329,2290.4176424668226,166.54254488680718,3.0
2019,Bryan Abreu,HOU,0,0,1,0.2,0.0,27.0,13.5,0.333,0.769,0.25,0.5,27.0,31.71,18.18,650556,-2.167191780821918,5.878013698630137,54.5558904109589,89.12534246575342,0.15719178082191781,-0.03472602739726027,2598.527397260274,97.8013698630137,5.0
2018,Andrew Miller,CLE,0,0,2,0.1,0.0,81.0,0.0,0.5,1.0,0.0,0.0,0.0,30.16,35.12,453192,2.21544964028777,5.545719424460432,53.88785971223022,87.26043165467627,-0.23992805755395685,0.4100539568345324,2327.514492753623,225.29856115107913,3.0
2018,Blake Treinen,OAK,0,0,1,2.0,0.0,9.0,4.5,0.143,0.385,0.375,0.25,13.5,12.66,9.46,595014,-3.033910034602076,6.351903114186851,54.89877162629758,95.17430795847751,-0.6851989619377163,0.3654152249134948,2496.9561018437225,191.85207612456747,5.0
2018,Kenta Maeda,LAD,0,0,8,6.2,13.5,4.05,0.0,0.474,0.75,0.3329999999999999,0.0,4.05,1.51,3.24,628317,-2.1201628498727736,5.835730279898218,54.65400508905852,86.82188295165395,-0.2548905852417303,0.6854758269720101,2260.8307934839727,175.20407124681932,6.0
2017,Chris Sale,BOS,0,2,2,9.2,11.17,0.93,3.72,0.346,0.595,0.241,0.286,8.38,6.36,3.56,519242,3.1979550102249488,5.423420975752264,54.678924919661114,88.18875255623722,0.564136722173532,0.489617294770669,2280.626132709734,174.0896874087058,4.0
2022,Raisel Iglesias,ATL,0,0,2,1.1,6.75,6.75,0.0,0.571,0.8,0.429,0.0,6.75,3.86,7.19,628452,-1.9206435137895812,5.367568947906027,54.32149131767109,90.62257405515832,-0.6725842696629214,0.7685699693564861,2279.1397738951696,192.82425488180883,4.0
2018,Roberto Osuna,HOU,0,0,4,6.0,7.5,1.5,1.5,0.235,0.455,0.556,0.2,7.5,5.16,4.37,532077,-0.9041242937853107,6.10894538606403,54.51280602636535,91.87495291902071,-0.24990583804143124,1.198135593220339,2351.0153846153844,179.90772128060263,5.0
2024,Matt Strahm,PHI,0,0,3,2.0,4.5,0.0,4.5,0.375,0.0,0.3329999999999999,0.25,18.0,8.67,5.19,621381,2.3585219164118247,5.389683995922527,54.30740061162079,90.48970438328236,0.6657288481141692,0.9688888888888889,2530.403157894737,166.34736842105264,5.0
2023,Max Scherzer,TEX,0,1,3,9.2,6.52,4.66,1.86,0.333,0.7040000000000001,0.345,0.143,6.52,6.36,6.06,453286,-3.116965517241379,5.446227180527384,54.196129817444216,87.87237322515213,-0.37426369168356993,0.632892494929006,2258.441379310345,188.66450304259635,5.0
2019,Patrick Corbin,WSN,2,3,8,23.1,13.89,4.63,0.77,0.365,0.5770000000000001,0.5660000000000001,0.154,5.79,2.91,2.91,571578,2.4222764474083056,6.270445589572598,54.29631403455593,86.65541073052441,0.4893725371324644,0.5972870566838436,2244.912743251726,190.9990906335253,5.0
2018,Mike Foltynewicz,ATL,0,1,2,6.0,15.0,10.5,3.0,0.273,0.784,0.1669999999999999,0.3329999999999999,7.5,8.16,5.48,592314,-2.2186245475485356,5.8504047384007904,54.48612701546561,91.56080947680158,-0.4215498519249753,0.7818328397499177,2360.2044673539517,174.05561039815728,5.0
2024,Tyler Holton,DET,0,1,6,5.2,9.53,1.59,1.59,0.313,0.179,0.647,0.25,9.53,3.87,2.65,663947,1.5786781179985063,5.8900149365197905,54.052464525765494,87.17789395070949,0.2898058252427185,0.6115832710978342,2239.285287528006,175.68259895444362,6.0
2018,Luis Severino,NYY,0,1,2,7.0,11.57,7.71,0.0,0.409,0.6,0.409,0.0,7.71,3.16,4.58,622663,-2.3148904414099714,5.858590028580502,54.438405843124805,92.8829469672912,-0.09877103842489679,0.7444839631629089,2427.9149933065596,161.10288980628772,3.0
2019,Chaz Roe,TBR,0,0,3,2.2,6.75,3.38,0.0,0.333,0.5,0.444,0.0,6.75,2.84,5.08,475054,-2.0281081081081083,6.100183783783784,54.83086486486487,84.57632432432433,0.9863135135135136,0.09900540540540541,2788.611956521739,130.8691891891892,5.0
2022,Jesse Chavez,ATL,0,0,2,3.1,8.1,2.7,0.0,0.4,0.6,0.556,0.0,5.4,2.21,3.1,445926,-1.6515070774354705,4.961865112406328,54.30360532889259,89.01507077435471,-0.6093755203996669,0.7973605328892589,2110.295,221.96916666666667,5.0
2017,Wade Davis,CHC,0,0,5,6.1,11.37,8.53,2.84,0.273,0.976,0.385,0.3329999999999999,4.26,7.58,5.16,451584,-2.1533651096282176,6.292488083889419,54.48571973307912,90.83193517635843,-0.09161105815061964,0.8196949475691134,2446.6434034416825,152.77407054337465,4.0
2018,Wade Davis,COL,0,0,2,1.1,20.25,20.25,13.5,0.0,1.0,0.3329999999999999,1.0,13.5,24.91,7.89,451584,-1.9785895117540688,6.2920705244122965,54.581518987341774,90.32929475587703,0.16278481012658227,0.570867992766727,2526.0054298642535,139.0867992766727,5.0
2019,Tyler Glasnow,TBR,0,2,2,7.0,10.29,3.86,1.29,0.381,0.5660000000000001,0.273,0.1,7.71,4.07,5.06,607192,-1.5123946784922395,6.098658536585366,53.13249445676275,92.81541019955654,0.10523281596452329,0.4396230598669623,2445.20288248337,137.40133037694014,3.0
2022,Cal Quantrill,CLE,0,2,2,10.0,7.2,3.6,2.7,0.208,0.6409999999999999,0.407,0.25,5.4,6.61,4.49,615698,-1.2821479958890032,6.407009249743063,54.13982528263104,90.30301473107228,-0.49708804385063377,0.872415210688592,2101.377617576382,203.86337109509097,5.0
2017,Zack Greinke,ARI,0,1,2,8.2,5.19,6.23,2.08,0.276,0.682,0.367,0.1669999999999999,7.27,7.08,6.54,425844,-1.1062567353407289,6.38411410459588,54.76861806656101,86.3441204437401,-0.08537559429477021,0.6996925515055468,2360.171503097489,162.76196513470683,6.0
2019,John Brebbia,STL,0,0,5,3.0,9.0,3.0,3.0,0.5,0.909,0.154,0.125,6.0,6.55,7.52,605154,-1.8610387469084915,5.835037098103874,54.01424567188788,89.24484748557296,-0.13292662819455894,0.9834212695795549,2478.636060100167,166.85243198680956,3.0
2021,Michael Kopech,CHW,1,0,2,3.0,15.0,3.0,3.0,0.6,0.303,0.636,0.5,18.0,5.17,2.01,656629,-2.142987588652482,5.784210992907801,53.932420212765955,92.54955673758865,-0.3023404255319149,0.9720744680851063,2527.0275555555554,161.56977777777777,4.0
2022,Clarke Schmidt,NYY,0,2,3,2.1,3.86,7.71,7.71,0.375,0.952,0.8,2.0,11.57,15.97,5.46,657376,-1.2891594827586206,5.569935344827586,54.497144396551725,89.3126077586207,0.12084051724137931,0.3087176724137931,2673.9967741935484,139.70258620689654,5.0
2024,Daniel Hudson,LAD,0,1,7,6.0,9.0,3.0,1.5,0.333,0.581,0.158,0.091,7.5,4.83,5.44,543339,-2.8780180180180177,5.503693693693693,54.07661661661662,91.97517517517517,-0.42213213213213213,0.9053653653653654,2516.938938938939,203.37537537537537,4.0
2021,Shane McClanahan,TBR,1,0,2,5.2,4.76,1.59,1.59,0.391,0.625,0.4579999999999999,0.125,7.94,4.93,5.13,663556,0.7536693961105425,6.223971340839304,53.73774309109519,91.02958034800409,0.2693193449334698,0.5420982599795292,2327.917990773962,198.71296770886724,4.0
2023,Miguel Castro,ARI,0,1,8,6.0,6.0,7.5,1.5,0.3,0.472,0.5710000000000001,0.2,10.5,6.59,5.8,612434,-2.4048214285714287,5.0007738095238095,53.725208333333335,90.55376984126984,-0.4766666666666667,0.25186507936507935,2373.3888334995013,174.07178464606181,4.0
2022,Jordan Romano,TOR,0,1,1,1.2,21.6,5.4,0.0,0.8,0.6,0.0,0.0,10.8,0.11,1.89,605447,-1.8824570273003034,5.981466127401416,53.18752275025278,91.92386248736096,-0.034105156723963595,0.6834175935288169,2181.87031408308,137.64336372847012,3.0
2021,Dylan Cease,CHW,0,0,1,1.2,10.8,16.2,0.0,0.4,0.4,0.4,0.0,16.2,6.17,8.29,656302,-1.6243016570848834,6.333966858302333,54.466364558674336,89.4450118363206,0.025248562732499154,0.5657862698681095,2611.0118764845606,131.67390566677977,5.0
2021,Adrian Houser,MIL,1,1,2,3.0,3.0,3.0,6.0,0.2,0.455,0.5,0.5,12.0,12.17,5.86,605288,-1.3013222789115646,6.022597789115646,53.99809098639456,90.34255952380953,-0.8576147959183673,0.45538690476190474,2041.9139693356049,185.47572402044293,5.0
2017,Greg Holland,COL,0,0,1,0.2,0.0,13.5,0.0,0.6,0.5,0.5,0.0,27.0,7.66,10.33,518813,-0.6607596371882086,5.934943310657596,54.746326530612244,88.52233560090703,0.1557482993197279,0.7623242630385487,2245.3237753882913,150.3843537414966,3.0
2023,Bobby Miller,LAD,0,1,1,1.2,5.4,10.8,0.0,0.5,0.5,0.1669999999999999,0.0,16.2,5.66,7.64,676272,-1.1956960734319226,5.984018357980622,53.612223355430906,92.21876593574707,-0.4376695563488016,0.5423865374808771,2441.805413687436,168.35137895812053,6.0
2019,Kyle Gibson,MIN,0,0,1,1.0,9.0,27.0,0.0,0.333,0.25,0.0,0.0,27.0,10.21,14.19,502043,-1.9540448625180895,6.399323444283647,53.87645441389291,88.40806801736613,-0.459630969609262,0.5061432706222866,2156.0480030721965,170.48335745296671,5.0
2019,Josh Hader,MIL,0,1,1,1.0,18.0,9.0,0.0,1.0,0.25,0.0,0.0,18.0,5.21,7.2,623352,3.2209482001755925,5.194389815627743,53.863889376646185,93.38147497805092,0.5779192273924495,1.215100965759438,2190.0684444444446,165.5531167690957,3.0
2018,Stephen Tarpley,NYY,0,0,1,1.0,9.0,9.0,0.0,0.667,0.4,0.667,0.0,27.0,4.16,5.81,605501,2.814967320261438,5.718104575163399,54.45875816993465,89.33398692810458,0.3869934640522876,0.4245751633986928,2206.3815789473683,166.27450980392157,5.0
2023,Will Smith,TEX,0,0,5,3.1,10.8,8.1,2.7,0.286,0.536,0.375,0.5,10.8,8.36,5.45,519293,1.3338122827346466,6.5420741599073,54.32589803012746,85.28887601390498,-0.09004634994206256,0.5415990730011587,2242.2288037166086,241.73054587688733,4.0
2019,Luke Jackson,ATL,0,0,3,2.2,20.25,6.75,3.38,0.625,0.6579999999999999,0.444,0.5,10.13,6.96,3.58,592426,-2.5701117318435753,6.32927374301676,54.1993934557063,90.5338387869114,-0.0748683160415004,0.12017557861133281,2477.4734726688102,125.58579409417398,4.0
2019,Fernando Rodney,WSN,0,0,6,4.2,9.64,17.36,1.93,0.25,0.948,0.462,0.2,3.86,9.64,8.99,407845,-2.165381903642773,6.046274970622797,54.541045828437134,90.42996474735604,-0.9832314923619272,0.9984723854289073,1994.9764428739693,223.3078730904818,4.0
2018,Trevor Bauer,CLE,0,1,3,4.0,9.0,2.25,2.25,0.429,0.606,0.267,0.143,6.75,5.16,4.8,545333,-1.4399403508771929,5.637021052631579,54.49616842105263,87.32347368421053,-0.026017543859649123,0.17497543859649123,2438.1409754360984,134.00070175438597,7.0
2024,Carlos Estévez,PHI,0,0,3,2.2,13.5,3.38,3.38,0.167,0.625,0.286,0.3329999999999999,3.38,6.17,2.99,608032,-1.8753349573690623,5.995517661388551,54.16151035322777,93.88842874543239,-0.3668453105968331,1.017222898903776,2101.543239951279,193.34348355663823,4.0
2023,Lance Lynn,LAD,0,1,1,2.2,3.38,0.0,13.5,0.222,1.0,0.462,0.667,13.5,22.01,6.23,458681,-3.1008083359646355,5.573460688348596,53.94199242185034,89.45001578781181,-0.16341648247552887,0.6944521629302178,2403.1794463888004,181.40120903595292,5.0
2018,Cody Allen,CLE,0,0,2,1.0,18.0,18.0,18.0,0.667,0.0,0.0,0.5,54.0,31.16,11.77,592102,-1.3161606354810238,5.822833186231245,54.279046778464256,89.53918799646955,-0.1839982347749338,0.6575639894086496,2496.294792586055,145.29214474845543,2.0
